13 31 73
42	92	75	60	17	77	97	82	79	84
86	77	18	20	75	95	63	36	53	39
95	61	94	67	7	37	56	71	74	21
9	81	68	73	100	29	31	76	12	56
47	2	31	39	80	9	51	47	90	18
57	99	40	38	11	89	77	51	17	44
13	19	33	55	3	31	59	64	37	92
93	41	49	6	82	86	51	81	10	53
88	85	80	83	75	31	25	65	66	83
41	50	51	17	55	34	52	19	1	42
15	33	98	56	82	90	14	66	98	22
80	46	16	33	71	11	31	95	32	61
8	18	15	28	87	18	21	46	10	2
59	92	35	18	92	33	95	60	54	100
75	34	37	90	36	67	26	66	2	9
98	40	21	35	57	33	89	66	20	11
23	66	52	57	84	44	85	12	81	57
16	4	2	38	6	66	68	78	80	84
57	87	43	54	54	24	39	21	29	87
62	51	8	77	9	58	68	40	91	57
92	94	21	48	84	78	12	91	65	99
37	100	78	62	38	41	97	72	94	33
39	94	82	29	32	35	84	69	3	73
14	50	73	48	34	57	17	42	20	75
61	88	5	65	99	92	11	16	69	61
82	63	5	89	93	41	92	14	4	30
30	66	30	69	78	73	15	1	88	57
4	76	15	6	93	63	27	57	58	43
42	91	58	81	25	38	19	19	74	95
96	40	80	97	40	42	73	51	42	15
11	59	26	72	26	76	8	83	89	22
16	57	70	19	36	61	40	72	81	96
7	48	6	87	16	13	82	19	27	69
94	64	88	89	34	16	56	100	34	49
10	36	68	88	47	47	47	97	90	15
52	53	3	51	91	55	87	65	85	48
86	86	9	28	23	68	78	77	3	4
36	48	37	81	59	27	20	30	63	6
53	78	90	76	55	100	27	91	26	83
32	59	75	90	77	31	78	90	49	13
23	44	72	94	91	48	66	26	30	13
2	46	22	43	59	3	44	58	32	84
41	54	93	59	60	12	37	52	79	24
21	83	71	26	12	83	87	6	8	42
31	54	7	65	43	14	19	84	39	19
49	81	23	69	42	29	1	35	3	96
55	49	92	31	20	32	50	18	15	66
57	18	63	5	46	76	80	38	26	25
32	16	2	88	19	85	15	87	41	17
8	24	14	74	72	51	40	64	62	26
71	26	50	24	8	46	74	4	23	13
30	73	99	80	24	18	40	75	97	29
22	75	26	42	100	99	68	56	4	9
84	50	54	12	95	52	42	46	6	1
40	4	23	78	45	100	35	38	38	27
39	2	2	52	49	25	82	91	59	90
74	34	95	7	17	12	62	51	69	37
38	46	40	69	38	26	32	16	89	54
57	64	42	80	60	21	17	29	58	86
98	4	37	49	70	59	91	1	63	94
42	74	74	42	7	92	17	64	77	19
52	29	26	25	71	85	78	66	38	90
63	77	60	92	4	84	24	74	78	83
96	40	64	61	29	49	66	24	62	93
61	19	10	32	47	5	54	19	58	89
23	67	13	37	2	6	31	85	49	16
69	20	66	48	60	27	69	54	49	81
95	86	88	92	51	72	43	74	78	47
83	41	21	27	97	5	85	71	86	1
72	27	16	96	16	72	22	64	12	70
53	50	43	42	99	57	64	57	89	97
54	99	41	34	50	15	10	35	43	22
83	22	93	68	21	77	84	21	73	37
16	5	49	82	34	34	29	97	44	83
35	87	55	9	40	8	39	40	60	58
85	86	92	23	70	57	27	16	75	46
32	71	12	81	20	92	84	98	81	50
14	72	42	81	47	20	8	39	84	75
98	65	15	88	72	41	16	89	3	95
70	100	75	32	73	15	81	98	63	55
4	56	50	11	54	98	39	1	67	23
56	37	18	88	89	53	40	65	50	89
45	53	54	30	1	62	34	6	54	64
79	75	76	54	50	22	65	38	74	4
76	62	50	100	99	62	92	12	63	23
89	58	74	44	6	31	93	96	90	54
3	3	49	47	2	81	83	7	6	68
44	59	47	74	48	3	84	47	46	91
37	58	96	32	15	33	59	49	42	58
7	61	51	44	43	81	39	38	19	46
66	15	46	84	20	100	91	62	46	52
94	91	44	87	16	4	10	69	34	85
3	63	99	55	82	54	8	100	37	17
65	62	46	41	17	37	87	99	33	97
59	42	68	67	39	54	43	86	2	6
46	56	85	94	20	97	7	75	70	81
31	50	32	50	42	69	96	53	19	17
37	47	52	20	12	59	24	46	65	47
20	60	28	84	92	4	20	69	54	86
51	97	23	41	48	72	55	51	54	16
45	28	58	42	41	36	71	24	70	53
49	46	72	3	82	3	33	96	42	72
64	20	60	12	79	42	35	74	20	61
26	7	86	31	4	3	20	62	90	49
2	71	33	21	20	82	9	15	51	38
47	10	67	52	86	11	49	16	37	49
4	88	25	56	61	34	16	4	22	40
36	12	28	74	92	95	97	87	90	76
23	85	33	24	57	58	39	90	30	32
30	2	66	17	29	28	59	39	13	48
12	84	62	69	33	83	19	85	97	46
65	80	99	26	34	56	11	52	55	72
6	44	46	21	99	26	76	60	99	75
89	34	72	30	47	99	13	94	18	25
37	47	9	63	45	99	56	83	32	98
9	10	28	82	42	19	23	40	93	54
42	40	32	79	41	43	73	43	10	68
53	92	3	83	13	47	41	32	89	11
52	20	10	41	69	57	49	33	95	16
36	81	44	20	30	31	83	68	65	88
33	27	78	97	25	98	30	30	75	15
75	78	66	16	63	100	55	12	81	74
19	58	4	74	90	45	2	13	27	85
87	81	46	30	72	13	33	72	87	42
38	83	99	45	49	57	96	28	48	20
27	62	52	52	16	19	9	54	18	82
88	35	91	68	65	20	25	32	82	3
27	98	94	63	74	4	83	77	64	2
64	44	7	10	93	46	7	80	39	97
76	84	55	5	10	10	93	20	35	29
69	16	61	64	29	36	80	31	62	54
45	2	49	13	57	84	9	37	92	16
5	66	27	42	64	46	83	46	87	52
72	100	19	32	6	40	48	93	38	37
85	30	21	31	80	25	74	77	45	71
18	6	67	43	67	40	99	22	48	1
31	17	46	87	88	82	91	72	1	10
39	31	75	27	69	7	3	87	12	12
32	25	99	44	62	86	51	9	12	39
12	8	9	8	26	31	1	78	44	60
78	13	1	17	80	17	93	100	76	9
35	15	32	38	12	52	86	98	70	14
17	29	61	76	92	91	99	35	52	29
67	46	1	5	71	82	4	14	97	23
82	79	4	75	80	62	8	35	52	39
61	68	86	28	17	36	45	45	90	40
3	69	4	56	2	13	13	61	74	32
62	70	42	5	80	24	86	38	45	69
51	80	19	55	44	50	60	20	24	50
32	79	61	69	79	48	34	76	15	25
31	83	56	39	40	10	96	34	74	54
82	32	39	19	62	54	94	36	96	65
55	65	38	6	27	15	19	29	31	82
54	20	11	40	6	36	90	27	79	93
86	85	15	2	66	57	46	42	59	72
36	26	11	50	37	48	25	94	16	52
60	87	41	61	55	55	75	67	56	96
96	36	10	62	99	69	49	36	84	52
83	18	100	54	71	92	55	97	66	91
23	21	2	14	64	69	17	61	33	40
51	28	99	63	41	8	14	8	60	58
80	89	77	17	1	20	75	10	65	48
18	23	23	35	81	46	94	20	46	82
19	75	42	68	53	50	71	28	76	88
37	85	45	24	25	98	48	6	86	85
99	22	29	20	60	73	85	16	7	22
6	74	93	92	12	58	6	58	16	60
27	58	29	90	82	21	89	72	64	49
35	48	70	49	38	4	15	83	88	95
52	92	63	26	91	100	60	44	24	57
68	6	51	46	68	71	4	99	72	84
4	51	77	6	72	95	63	40	11	42
86	91	32	85	20	26	4	53	38	48
30	89	53	97	22	88	32	80	48	25
35	66	4	77	10	23	18	18	38	68
60	31	2	49	97	28	18	54	11	89
75	51	11	100	56	67	44	74	54	79
64	56	55	20	85	17	36	20	99	3
23	38	55	82	66	65	10	55	4	15
66	81	27	86	27	65	32	28	98	4
62	97	72	43	71	99	33	72	95	57
7	69	69	90	89	26	61	45	42	71
54	24	31	79	9	93	41	77	94	86
11	24	85	33	52	56	18	15	10	65
23	95	21	67	82	23	22	89	11	7
89	84	39	75	41	37	34	54	75	9
65	93	16	25	52	3	81	58	34	64
83	33	10	29	64	23	48	32	39	6
51	39	69	35	1	81	77	49	76	40
2	3	15	26	20	56	85	10	3	72
87	47	17	49	43	48	6	53	36	55
18	57	74	97	36	4	29	74	18	51
14	4	77	1	26	13	78	43	5	53
48	64	58	41	22	35	80	11	70	39
38	43	91	20	63	73	72	49	34	20
56	4	100	26	35	30	21	47	35	98
53	74	48	35	62	65	1	34	95	74
58	45	22	3	73	69	65	74	47	37
44	51	6	16	89	44	48	62	88	38
53	29	7	86	88	18	72	38	32	92
61	89	5	57	87	99	99	11	74	80
93	89	15	30	83	99	52	73	97	21
44	69	31	79	3	81	37	62	99	83
48	66	16	39	74	69	42	23	38	94
10	25	2	34	3	75	81	75	28	77
27	38	17	51	83	71	29	40	82	74
11	48	18	50	61	59	49	24	73	33
10	55	90	98	12	58	57	8	3	28
22	48	13	86	43	89	57	79	96	91
21	84	87	19	75	1	1	12	60	18
66	77	49	49	80	90	8	26	83	6
19	33	61	10	56	11	77	3	70	16
86	87	25	89	33	25	83	49	19	10
57	56	68	28	58	89	34	86	83	57
5	32	59	36	5	71	6	33	2	5
34	34	13	82	67	70	43	23	68	1
64	14	29	55	79	9	70	16	69	79
69	24	47	22	53	53	21	9	82	69
53	59	53	8	72	87	69	54	9	78
86	95	91	41	37	49	57	77	25	59
42	55	94	3	25	2	70	6	2	81
59	79	28	80	5	7	75	37	32	99
44	71	45	46	73	28	67	17	43	19
86	3	34	12	12	37	34	81	10	53
70	37	33	40	29	58	11	29	35	50
43	84	2	23	39	24	1	7	58	42
58	14	27	23	17	74	90	71	28	81
10	7	62	92	97	4	94	32	67	13
76	19	91	26	83	51	29	62	88	46
71	69	51	47	16	25	94	27	65	75
76	72	59	66	99	45	99	86	55	84
57	84	70	94	74	14	51	25	51	4
50	78	38	8	54	57	45	54	41	87
90	80	92	73	61	57	92	40	97	5
61	51	71	85	95	91	64	25	56	5
14	90	45	87	87	48	76	61	5	42
74	31	20	26	30	84	84	94	23	49
69	65	28	28	94	54	57	41	26	35
27	39	96	30	53	94	98	8	33	17
74	99	95	75	85	57	59	13	5	7
23	52	61	1	18	8	78	32	2	71
88	24	47	29	16	73	94	33	64	18
39	89	61	65	20	15	67	80	9	87
83	1	30	60	65	5	84	62	63	28
9	11	7	11	73	93	19	43	11	73
16	15	12	88	29	28	52	69	79	33
73	6	72	62	45	84	60	90	81	68
61	52	77	54	24	25	89	32	88	79
9	1	96	84	52	15	26	50	36	12
97	80	55	20	2	42	2	35	82	94
37	12	90	79	21	90	50	45	2	93
69	56	87	35	7	44	60	13	51	62
58	72	23	21	87	50	97	64	53	28
99	99	90	66	99	31	7	62	15	82
96	52	95	29	58	20	29	65	81	100
99	75	51	32	90	90	18	82	8	46
30	1	52	82	75	85	22	56	5	6
65	88	99	30	89	85	18	2	55	40
18	45	26	95	1	24	67	98	20	87
96	88	42	99	45	68	18	51	12	97
30	35	68	90	86	18	62	41	1	18
1	56	96	52	79	60	14	5	21	2
26	98	89	90	9	83	65	6	7	51
78	31	49	43	55	100	17	58	39	21
13	30	27	73	29	75	94	30	78	39
52	37	56	51	3	86	78	62	58	54
71	28	95	73	41	44	54	30	41	58
55	50	54	62	65	31	99	31	95	36
94	17	42	86	15	53	29	53	39	81
43	34	29	51	71	70	80	26	46	12
66	19	87	6	64	54	69	59	47	27
71	9	45	3	67	89	100	57	88	51
70	71	75	37	76	75	72	56	15	99
63	86	95	30	73	57	52	64	100	11
15	6	7	33	65	37	60	72	14	54
60	15	28	27	99	45	3	46	15	92
66	54	73	23	36	29	88	62	88	56
62	69	5	47	100	72	62	14	97	75
16	86	11	86	94	73	48	52	25	40
92	33	3	46	73	70	24	95	84	21
41	8	27	32	18	75	76	97	61	1
65	62	61	31	69	70	44	56	10	1
38	26	3	57	100	27	16	20	72	65
29	37	53	59	62	51	96	52	15	3
34	28	56	11	24	63	70	73	33	62
17	99	69	58	98	8	9	34	40	88
40	58	26	94	69	88	40	66	12	70
75	77	93	62	84	4	21	36	9	5
77	42	22	89	37	7	74	65	69	26
14	37	79	70	37	5	48	23	23	24
83	53	95	8	92	22	22	39	29	82
91	83	57	53	17	96	83	37	90	48
85	71	70	43	86	49	64	20	2	59
75	60	9	50	5	2	10	86	29	9
17	5	2	76	29	92	96	78	24	89
2	67	44	92	23	35	49	13	75	70
44	69	47	57	41	33	27	59	31	88
87	87	7	95	57	24	58	89	64	81
18	92	58	65	71	92	91	33	50	59
10	76	88	30	36	100	88	24	25	10
54	94	96	67	4	38	5	60	92	7
